# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	7560
#@/user_id	fedc3d7a-10a1-40a4-8722-dc6db483d2ef
a 	啊	c=15 d=1.74342 t=7560
song wen dong 	宋文東	c=1 d=1.35055e-06 t=7560
su 	宿	c=2 d=0.109703 t=7560
su du 	速度	c=0 d=0.000174675 t=7560
su du man 	速度慢	c=1 d=0.00174675 t=7560
su duo 	素多	c=1 d=1 t=440
su she 	宿舍	c=2 d=0.000764311 t=7560
su zhu 	宿主	c=1 d=0.0525319 t=7560
su zhu ji 	宿主機	c=3 d=0.145279 t=7560
su zhu ju 	宿主據	c=1 d=0.0706512 t=7560
suan 	算	c=4 d=0.167143 t=7560
suan le 	算了	c=6 d=0.800597 t=7560
suan zai 	算在	c=1 d=1.45222e-07 t=7560
sui 	歲	c=1 d=5.53179e-06 t=7560
sui bian 	隨便	c=3 d=3.17654e-05 t=7560
sui ji 	隨機	c=1 d=1 t=1341
sui ran 	雖然	c=1 d=0.806541 t=7560
sui shi 	隨時	c=1 d=0.000728153 t=7560
sun 	孫	c=4 d=0.000303786 t=7560
suo 	鎖	c=1 d=1 t=1802
suo ding 	鎖定	c=3 d=2.31422e-05 t=7560
suo jian 	縮減	c=1 d=1 t=1205
suo neng 	所能	c=0 d=5.45035e-09 t=7560
suo neng ji an 	所能吉安	c=1 d=5.47768e-08 t=7560
suo wei 	所謂	c=0 d=0.00237541 t=7560
suo xiao 	縮小	c=1 d=1 t=3545
suo xu 	所需	c=1 d=7.97133e-10 t=7560
suo yi 	所以	c=7 d=0.00792343 t=7560
suo you 	所有	c=4 d=0.594887 t=7560
ta 	他	c=10 d=0.198736 t=7560
ta 	她	c=1 d=1 t=2014
ta 	它	c=4 d=0.0473589 t=7560
ta men 	他們	c=16 d=0.0238666 t=7560
ta men 	她們	c=3 d=0.0129628 t=7560
ta shi 	他是	c=1 d=1.14532e-08 t=7560
ta shuo 	他說	c=1 d=1 t=2290
tai 	太	c=4 d=1.76033 t=7560
tai 	臺	c=1 d=1.33366e-05 t=7560
tai bei 	臺北	c=1 d=1 t=1586
tai da 	太大	c=1 d=1 t=3536
tai shi 	臺式	c=2 d=8.74927e-06 t=7560
tai wan 	臺灣	c=7 d=6.10666e-05 t=7560
tan xing 	彈性	c=2 d=2.47602e-10 t=7560
tao 	濤	c=1 d=0.000389752 t=7560
tao bao 	淘寶	c=3 d=2.11932 t=709
tao can 	套餐	c=2 d=1.45934e-08 t=7560
tao jian 	套件	c=1 d=1 t=293
tao lun 	討論	c=2 d=3.05311e-06 t=7560
te bie 	特別	c=1 d=0.0133665 t=7560
te ding 	特定	c=1 d=5.14536e-07 t=7560
te gong 	特工	c=1 d=3.24763e-05 t=7560
ti 	體	c=3 d=0.0135259 t=7560
ti ce 	提測	c=2 d=1.61793e-07 t=7560
ti dai 	替代	c=1 d=2.64702e-11 t=7560
ti gao 	提高	c=1 d=0.00159641 t=7560
ti gong 	提供	c=5 d=0.640824 t=7560
ti guo 	提過	c=1 d=0.0122773 t=7560
ti huan 	替換	c=2 d=1.89583 t=2595
ti jiao 	提交	c=3 d=0.774916 t=7560
ti qian 	提前	c=1 d=2.30043e-07 t=7560
ti qu 	提取	c=1 d=1 t=468
ti shi 	提示	c=4 d=0.000840123 t=7560
ti zhong 	體重	c=1 d=8.02792e-05 t=7560
tian 	天	c=1 d=0.168638 t=7560
tian jia 	添加	c=19 d=0.212896 t=7560
tiao 	條	c=2 d=1.55711 t=1933
tiao 	調	c=1 d=0.000181365 t=7560
tiao guo 	跳過	c=2 d=1.60653 t=3186
tiao jian 	條件	c=2 d=0.0623495 t=7560
tiao shi 	調試	c=1 d=0.000175127 t=7560
tiao wu 	跳舞	c=10 d=0.0921954 t=7560
tiao zheng 	調整	c=10 d=0.201727 t=7560
tiao zhuan 	跳轉	c=3 d=0.729789 t=7560
tie 	貼	c=1 d=1 t=3683
ting 	聽	c=1 d=1.3138e-05 t=7560
ting diao 	停掉	c=1 d=1 t=3877
ting ge 	聽個	c=1 d=1.4962e-05 t=7560
ting xiao 	挺小	c=1 d=0.182684 t=7560
ting zhi 	停止	c=1 d=1 t=340
tong 	桐	c=4 d=2.94117 t=7560
tong 	通	c=3 d=0.23457 t=7560
tong bu 	同步	c=2 d=0.000561443 t=7560
tong chang 	通常	c=2 d=0.121363 t=7560
tong gong 	童工	c=1 d=9.59125e-10 t=7560
tong guo 	通過	c=13 d=0.371843 t=7560
tong hang 	同行	c=2 d=0.167185 t=7560
tong le 	同樂	c=1 d=0.00298248 t=7560
tong ming 	同名	c=1 d=1.23154e-09 t=7560
tong shang 	同上	c=1 d=0.0620385 t=7560
tong shi 	同事	c=0 d=1.14493e-05 t=7560
tong shi 	同時	c=1 d=1.3606e-05 t=7560
tong shi ma 	同事嗎	c=1 d=0.000115067 t=7560
tong xin 	通信	c=2 d=0.190473 t=7560
tong yi 	統一	c=15 d=0.196912 t=7560
tong yong 	通用	c=2 d=5.43536e-05 t=7560
tong yu 	同於	c=1 d=7.35846e-10 t=7560
tong zhi 	通知	c=2 d=1.01084e-06 t=7560
tong zhi ni 	通知你	c=1 d=3.9489e-11 t=7560
tou 	頭	c=4 d=6.05125e-07 t=7560
tou tou 	偷偷	c=1 d=6.49161e-06 t=7560
tou xiang 	頭像	c=1 d=0.017953 t=7560
tu 	圖	c=1 d=0.66034 t=7560
tu pian 	圖片	c=2 d=0.000617215 t=7560
tu ran 	突然	c=1 d=1 t=2263
tuan dui 	團隊	c=2 d=0.843665 t=7560
tuan jian 	團建	c=1 d=0.00349997 t=7560
tui 	腿	c=1 d=0.0169922 t=7560
tui chu 	退出	c=2 d=1.59891e-05 t=7560
tui jian 	推薦	c=2 d=1.00013 t=2052
tui song 	推送	c=1 d=0.000288735 t=7560
tui tuo 	推脫	c=0 d=3.67055e-05 t=7560
tui xiao 	推銷	c=1 d=0.000399619 t=7560
tui xuan 	推選	c=1 d=0.000143382 t=7560
tuo dan 	脫單	c=1 d=0.421052 t=7560
wa wa 	娃娃	c=1 d=0.00449405 t=7560
wai 	外	c=2 d=0.0639279 t=7560
wai bao 	外包	c=1 d=0.946485 t=7560
wai bu 	外部	c=2 d=1.00003 t=2707
wai jian 	外鍵	c=2 d=1.02548 t=3008
wai jian 	外間	c=1 d=1 t=2213
wai mian 	外面	c=1 d=1.66184e-05 t=7560
wai wang 	外網	c=4 d=0.0464295 t=7560
wai zhi 	外置	c=3 d=9.98475e-06 t=7560
wan 	完	c=7 d=1.80503 t=7560
wan 	灣	c=2 d=0.0160757 t=7560
wan 	玩	c=10 d=0.222347 t=7560
wan bi 	完畢	c=1 d=1 t=3072
wan cheng 	完成	c=4 d=0.0215451 t=7560
wan de 	玩的	c=3 d=0.0196301 t=7560
wan le 	完了	c=15 d=0.0989999 t=7560
wan le 	玩了	c=1 d=3.29671e-05 t=7560
wan quan 	完全	c=1 d=1 t=3758
wan shan 	完善	c=1 d=0.013912 t=7560
wan shang 	晚上	c=1 d=0.101266 t=7560
wan ya 	玩呀	c=2 d=0.0286744 t=7560
wan zheng 	完整	c=1 d=1 t=4009
wang 	王	c=8 d=0.00959711 t=7560
wang ba 	網吧	c=1 d=6.45923e-06 t=7560
wang duan 	網段	c=1 d=0.000689186 t=7560
wang guan 	網關	c=3 d=0.136123 t=7560
wang ji 	忘記	c=1 d=2.98364e-07 t=7560
wang le 	忘了	c=1 d=8.23115e-05 t=7560
wang luo 	網絡	c=19 d=0.882497 t=7560
wang shang 	網上	c=1 d=0.0081887 t=7560
wei 	位	c=1 d=0.000493001 t=7560
wei 	偉	c=1 d=0.0109436 t=7560
wei 	微	c=2 d=0.000106359 t=7560
wei 	未	c=5 d=0.174103 t=7560
wei 	爲	c=27 d=2.75775 t=7560
wei bang ding 	未綁定	c=1 d=1 t=3557
wei fang bian 	爲方便	c=1 d=6.60678e-07 t=7560
wei lai 	未來	c=1 d=1.12516e-05 t=7560
wei le 	爲了	c=1 d=0.000166586 t=7560
wei sha 	爲啥	c=1 d=0.0845849 t=7560
wei wang 	威望	c=1 d=0.000335463 t=7560
wei xin 	微信	c=1 d=0.00019647 t=7560
wei yi 	唯一	c=1 d=1 t=3020
wei yu 	位於	c=2 d=0.000252273 t=7560
wen 	問	c=4 d=0.235329 t=7560
wen 	文	c=1 d=7.30037e-05 t=7560
wen dang 	文檔	c=12 d=0.354019 t=7560
wen dong 	文東	c=7 d=0.00012343 t=7560
wen fang 	文房	c=1 d=1 t=1979
wen guo 	問過	c=2 d=0.000385963 t=7560
wen jian 	文件	c=27 d=0.552935 t=7560
wen jian jia 	文件夾	c=1 d=1.09209e-07 t=7560
wen jing 	文靜	c=1 d=0.19205 t=7560
wen ti 	問題	c=20 d=1.27632 t=7560
wen wen 	問問	c=10 d=0.189874 t=7560
wen wo 	問我	c=1 d=7.4107e-05 t=7560
wen xin 	問心	c=1 d=0.159683 t=7560
wen xin zi wen 	問心自問	c=3 d=0.428334 t=7560
wen yi xia 	問一下	c=1 d=3.62526e-05 t=7560
wo 	我	c=263 d=9.44525 t=7560
wo ba 	我吧	c=2 d=0.000139144 t=7560
wo ba 	我把	c=1 d=1 t=609
wo bu shi 	我不是	c=1 d=0.767206 t=7560
wo de 	我的	c=2 d=1.09564 t=7560
wo gan jue 	我感覺	c=1 d=0.000288735 t=7560
wo he 	我和	c=1 d=0.0235177 t=7560
wo jiu 	我就	c=1 d=0.00543443 t=7560
wo jue de 	我覺得	c=1 d=1.03865e-05 t=7560
wo kan 	我看	c=5 d=1.01816 t=7560
wo kan dao 	我看到	c=1 d=0.778801 t=7560
wo kan kan 	我看看	c=1 d=1 t=489
wo kao 	我靠	c=1 d=0.00744658 t=7560
wo men 	我們	c=29 d=1.53177 t=7560
wo qu 	我去	c=1 d=0.000437252 t=7560
wo shi 	我是	c=3 d=0.00240374 t=7560
wo shou dong 	我手動	c=1 d=1 t=121
wo suo wei 	我所謂	c=1 d=0.0238732 t=7560
wo yao 	我要	c=1 d=1 t=3095
wo ye 	我也	c=1 d=1 t=3258
wo you 	我有	c=1 d=0.000308127 t=7560
wo zai 	我在	c=1 d=0.00673795 t=7560
wo zhe 	我這	c=2 d=0.00207693 t=7560
wo zhe bian 	我這邊	c=5 d=0.128693 t=7560
wu 	塢	c=2 d=6.42027e-06 t=7560
wu 	無	c=1 d=0.0247235 t=7560
wu cai cheng 	五彩城	c=2 d=0.0002475 t=7560
wu fa 	無法	c=4 d=0.597501 t=7560
wu fu hao 	無符號	c=1 d=3.08231e-08 t=7560
wu han 	武漢	c=3 d=0.133417 t=7560
wu han li gong 	武漢理工	c=2 d=1.99005 t=443
wu li 	物理	c=3 d=1.94176 t=3789
wu li ji 	烏力吉	c=1 d=1 t=1696
wu li ji 	物理機	c=2 d=1.00003 t=3771
wu li ji qing kuang 	物理機情況	c=1 d=1 t=1702
wu qing 	無情	c=1 d=0.000166586 t=7560
wu wu 	嗚嗚	c=1 d=1 t=1144
wu xian 	無線	c=1 d=1 t=84
wu xian 	無限	c=1 d=0.0281559 t=7560
wu xiao 	無效	c=2 d=0.0465698 t=7560
wu yao 	無藥	c=1 d=0.135335 t=7560
xi 	熙	c=2 d=0.533423 t=7560
xi an 	西安	c=2 d=0.0695308 t=7560
xi guan 	習慣	c=1 d=0.00501661 t=7560
xi tong 	系統	c=5 d=0.0237639 t=7560
xi yin 	吸引	c=3 d=0.270222 t=7560
xia 	下	c=47 d=1.62394 t=7560
xia 	俠	c=1 d=0.000183188 t=7560
xia ci 	下次	c=5 d=0.516851 t=7560
xia hua xian 	下劃線	c=1 d=1 t=3949
xia mian 	下面	c=2 d=2.41254e-08 t=7560
xia shu 	下述	c=1 d=0.000376347 t=7560
xia wu 	下午	c=2 d=0.00251621 t=7560
xia xian 	下線	c=1 d=1.73414e-06 t=7560
xia yi ge 	下一個	c=1 d=1 t=3083
xia yu 	下雨	c=1 d=0.000387808 t=7560
xia zai 	下載	c=9 d=0.00623926 t=7560
xia zhou 	下週	c=3 d=1.61264 t=3742
xian 	先	c=17 d=1.13559 t=7560
xian 	線	c=2 d=0.000502129 t=7560
xian 	閒	c=1 d=0.000575656 t=7560
xian ba 	先把	c=2 d=1.81873 t=2333
xian ce 	先測	c=2 d=2.07974e-05 t=7560
xian ding 	限定	c=1 d=0.0982736 t=7560
xian gai 	先改	c=1 d=1 t=2302
xian ka 	顯卡	c=7 d=0.826959 t=7560
xian mu 	羨慕	c=1 d=2.69912e-05 t=7560
xian shang 	線上	c=15 d=2.65408 t=7560
xian shang huan jing 	線上環境	c=1 d=1 t=2862
xian shi 	顯示	c=7 d=0.00388356 t=7560
xian shi qi 	顯示器	c=2 d=1.99501 t=3257
xian xiang 	現象	c=1 d=1 t=2258
xian yong 	先用	c=1 d=1 t=635
xian you 	現有	c=3 d=1 t=4023
xian zai 	現在	c=62 d=2.29892 t=7560
xian zhi 	限制	c=5 d=1.3199 t=3358
xiang 	像	c=2 d=0.00264522 t=7560
xiang 	向	c=6 d=0.622928 t=7560
xiang 	想	c=10 d=0.733443 t=7560
xiang ban fa 	想辦法	c=1 d=1 t=2652
xiang chuan 	相傳	c=1 d=3.63464e-06 t=7560
xiang dang yu 	相當於	c=2 d=0.00096344 t=7560
xiang de 	想得	c=2 d=0.00169696 t=7560
xiang dui 	相對	c=1 d=0.0468877 t=7560
xiang gang 	香港	c=2 d=4.48398e-06 t=7560
xiang guan 	相關	c=7 d=0.100763 t=7560
xiang mu 	項目	c=2 d=0.951229 t=7560
xiang qian 	向前	c=2 d=0.100003 t=3207
xiang qing 	詳情	c=16 d=3.79065 t=3695
xiang qing ye 	詳情頁	c=1 d=1 t=3662
xiang qu 	想去	c=2 d=0.000877309 t=7560
xiang shi 	像是	c=1 d=1 t=2612
xiang tong 	相同	c=6 d=8.14068e-09 t=7560
xiang tong gui ze 	相同規則	c=1 d=1.38163e-09 t=7560
xiang xi 	詳細	c=1 d=0.465334 t=7560
xiang xiang 	想想	c=1 d=0.449329 t=7560
xiang xiang 	想象	c=1 d=0.458406 t=7560
xiang xin 	相信	c=1 d=0.00436124 t=7560
xiang ying 	相應	c=8 d=0.219207 t=7560
xiao 	小	c=13 d=0.00330803 t=7560
xiao 	笑	c=1 d=0.331211 t=7560
xiao a yi 	小阿姨	c=1 d=0.00670434 t=7560
xiao bing 	小兵	c=1 d=9.56648e-09 t=7560
xiao fei 	消費	c=2 d=0.000604418 t=7560
xiao ge ge 	小哥哥	c=1 d=0.0428521 t=7560
xiao gu niang 	小姑娘	c=1 d=5.58738e-06 t=7560
xiao hai 	小孩	c=1 d=0.00404611 t=7560
xiao he 	小鶴	c=0 d=4.03704e-07 t=7560
xiao he shuang pin 	小鶴雙拼	c=1 d=4.05727e-06 t=7560
xiao jie jie 	小姐姐	c=20 d=1.37026 t=7560
xiao lv 	效率	c=1 d=0.818731 t=7560
xiao mi 	小米	c=1 d=1 t=202
xiao qing wa 	小青蛙	c=3 d=0.0546043 t=7560
xiao shi 	小時	c=2 d=0.000614816 t=7560
xiao tiao zheng 	小調整	c=1 d=1 t=1834
xiao xi 	消息	c=5 d=0.0556257 t=7560
xie 	些	c=3 d=0.00445504 t=7560
xie 	寫	c=4 d=0.375529 t=7560
xie hao le 	寫好了	c=1 d=1.47774e-06 t=7560
xie le 	謝了	c=1 d=1.65411e-09 t=7560
xie ru 	寫入	c=2 d=3.32441e-07 t=7560
xie wan 	寫完	c=2 d=1.65705 t=1914
xie xie 	謝謝	c=12 d=0.729043 t=7560
xie zai 	卸載	c=1 d=1 t=3099
xie zai 	寫在	c=2 d=0.0086517 t=7560
xie zhao 	寫照	c=1 d=0.115903 t=7560
xin 	心	c=1 d=0.147342 t=7560
xin 	新	c=9 d=0.00654692 t=7560
xin ban 	新版	c=0 d=0.1 t=2104
xin ban ben 	新版本	c=1 d=1 t=1632
xin ban ji qun 	新版集羣	c=1 d=1 t=2105
xin de 	新的	c=4 d=0.678217 t=7560
xin jia po 	新加坡	c=6 d=5.77692e-05 t=7560
xin jian 	新建	c=4 d=0.252169 t=7560
xin kai 	新開	c=1 d=1 t=3982
xin lang 	新浪	c=1 d=9.88334e-10 t=7560
xin ren 	新人	c=4 d=0.000213165 t=7560
xin tai 	心態	c=1 d=0.00271219 t=7560
xin xi 	信息	c=5 d=0.467718 t=7560
xing 	星	c=1 d=2.83066e-06 t=7560
xing 	興	c=1 d=7.05048e-07 t=7560
xing 	行	c=3 d=0.00657159 t=7560
xing ge 	性格	c=1 d=0.0695994 t=7560
xing leng dan 	性冷淡	c=1 d=8.85082e-06 t=7560
xing neng 	性能	c=3 d=1.00182 t=4025
xing shi 	形式	c=2 d=1.00554 t=2038
xing xiang 	形象	c=2 d=0.00227868 t=7560
xiong 	熊	c=1 d=0.000389752 t=7560
xiong di 	兄弟	c=24 d=0.984159 t=7560
xiu fu 	修復	c=7 d=1.28305 t=7560
xiu fu wan 	修復完	c=1 d=0.373439 t=7560
xiu gai 	修改	c=13 d=0.148072 t=7560
xu 	虛	c=2 d=1.87138e-05 t=7560
xu 	需	c=7 d=0.456718 t=7560
xu ni 	虛擬	c=3 d=7.75703e-05 t=7560
xu ni ji 	虛擬機	c=1 d=1.37451e-07 t=7560
xu qiu 	需求	c=1 d=0.0120342 t=7560
xu yao 	需要	c=32 d=1.50145 t=7560
xu yao de 	需要的	c=1 d=8.07228e-11 t=7560
xuan 	選	c=1 d=0.0850088 t=7560
xuan ze 	選擇	c=3 d=0.0712231 t=7560
xue 	學	c=3 d=0.151922 t=7560
xue de 	學得	c=1 d=0.000558643 t=7560
xue hui 	學會	c=1 d=0.0012684 t=7560
xue xi 	學習	c=2 d=1.87045 t=7560
xue you 	學友	c=2 d=2.51277e-05 t=7560
xun jian 	巡檢	c=1 d=1 t=648
xun lian 	訓練	c=1 d=4.15998e-06 t=7560
ya 	呀	c=6 d=0.822975 t=7560
ya 	壓	c=1 d=1 t=2306
ya ce 	壓測	c=1 d=1 t=2415
ya le 	壓了	c=1 d=1 t=687
ya li 	壓力	c=1 d=1 t=684
ya neng 	亞能	c=1 d=0.0205478 t=7560
ya suo 	壓縮	c=2 d=0.00343649 t=7560
ya suo bao 	壓縮包	c=1 d=6.1009e-11 t=7560
yan fa 	研發	c=2 d=0.22147 t=7560
yan qing 	言情	c=1 d=6.42702e-06 t=7560
yan zheng 	驗證	c=8 d=0.0528807 t=7560
yang 	楊	c=5 d=0.0291617 t=7560
yang jia 	楊佳	c=6 d=0.0103364 t=7560
yang tai 	陽臺	c=1 d=3.89818e-06 t=7560
yang zi 	樣子	c=1 d=0.0665368 t=7560
yao 	要	c=27 d=0.894139 t=7560
yao bu 	要不	c=3 d=6.23707e-06 t=7560
yao dao 	要到	c=1 d=1 t=1605
yao deng 	要等	c=1 d=3.02962e-11 t=7560
yao he 	要和	c=1 d=1 t=3525
yao qiu 	要求	c=3 d=0.0820122 t=7560
ye 	也	c=14 d=0.77531 t=7560
ye 	葉	c=2 d=0.661179 t=7560
ye 	頁	c=8 d=4.33962 t=3861
ye hui 	也會	c=2 d=0.207045 t=7560
ye kao bei 	葉拷貝	c=1 d=6.13148e-11 t=7560
ye ke yi 	也可以	c=1 d=0.970446 t=7560
ye mian 	頁面	c=8 d=1.18826 t=3314
ye shi 	也是	c=13 d=0.43513 t=7560
ye suan 	也算	c=1 d=2.41796e-05 t=7560
ye xing 	也行	c=2 d=1.70822 t=3490
ye yao 	也要	c=1 d=1 t=3280
ye zai 	也在	c=1 d=2.40092e-10 t=7560
yi 	一	c=4 d=0.315385 t=7560
yi 	以	c=4 d=0.00247875 t=7560
yi 	易	c=1 d=0.000391706 t=7560
yi ban 	一般	c=12 d=0.537944 t=7560
yi bu 	異步	c=1 d=1 t=806
yi bu cao zuo 	異步操作	c=1 d=6.74024e-07 t=7560
yi bu fen 	一部分	c=1 d=2.05548e-06 t=7560
yi chang 	一場	c=1 d=1 t=166
yi chang 	異常	c=4 d=0.756686 t=7560
yi chu 	移除	c=2 d=0.00013845 t=7560
yi ci 	一次	c=5 d=0.691377 t=7560
yi di 	異地	c=2 d=9.96531e-11 t=7560
yi dian dian 	一點點	c=1 d=2.43008e-05 t=7560
yi dong 	移動	c=1 d=0.960789 t=7560
yi du 	一睹	c=1 d=3.08924e-05 t=7560
yi duan 	一段	c=1 d=1 t=2416
yi dui yi 	一對一	c=1 d=8.92125e-11 t=7560
yi fang wan yi 	以防萬一	c=1 d=1.67506e-10 t=7560
yi fen 	一份	c=4 d=0.74538 t=7560
yi ge 	一個	c=13 d=0.435442 t=7560
yi hang 	一行	c=1 d=4.87167e-11 t=7560
yi hou 	以後	c=3 d=2.95331e-05 t=7560
yi hui 	一會	c=3 d=6.44256e-05 t=7560
yi ji 	以及	c=1 d=0.460704 t=7560
yi jing 	已經	c=21 d=0.990169 t=7560
yi jing chu li 	已經處理	c=1 d=1 t=3980
yi ju 	一句	c=1 d=0.000309671 t=7560
yi kai shi 	一開始	c=1 d=0.18452 t=7560
yi lai 	以來	c=1 d=1 t=2672
yi lai 	依賴	c=1 d=0.00102302 t=7560
yi lai bao 	依賴包	c=1 d=0.00835412 t=7560
yi nian 	一年	c=1 d=0.00050296 t=7560
yi pai 	一排	c=1 d=0.392586 t=7560
yi qi 	一起	c=3 d=0.00408467 t=7560
yi qi de 	一起的	c=1 d=0.0124629 t=7560
yi qian 	以前	c=7 d=0.0102549 t=7560
yi shi 	意識	c=1 d=0.0513033 t=7560
yi si 	意思	c=7 d=0.664368 t=7560
yi tai 	一臺	c=1 d=1.38809e-05 t=7560
yi ti 	一體	c=1 d=5.84555e-08 t=7560
yi tiao 	一條	c=1 d=4.88178e-06 t=7560
yi wei 	以爲	c=2 d=0.218801 t=7560
yi xia 	一下	c=43 d=0.79544 t=7560
yi xie 	一些	c=6 d=0.218598 t=7560
yi yang 	一樣	c=4 d=0.00556379 t=7560
yi zhi 	一直	c=3 d=0.00444938 t=7560
yi zhong 	一種	c=1 d=8.71905e-06 t=7560
yi zhou 	一週	c=2 d=1.94176 t=2160
yi zu 	一組	c=1 d=0.000280202 t=7560
yin 	音	c=1 d=0.740818 t=7560
yin cang 	隱藏	c=2 d=1.00284 t=2542
yin ci 	因此	c=1 d=0.07502 t=7560
yin gui 	音軌	c=1 d=1 t=467
yin hao 	引號	c=1 d=4.96754e-05 t=7560
yin liao 	飲料	c=1 d=0.0141931 t=7560
yin qing 	引擎	c=1 d=3.43125e-05 t=7560
yin ru 	引入	c=1 d=1 t=787
yin wei 	因爲	c=5 d=0.366594 t=7560
yin xiang 	印象	c=3 d=0.348009 t=7560
yin xiang 	音箱	c=1 d=1.42323e-05 t=7560
yin yong 	引用	c=2 d=4.54945e-08 t=7560
yin yue 	音樂	c=1 d=0.0247235 t=7560
ying 	應	c=2 d=7.88932e-06 t=7560
ying gai 	應該	c=24 d=0.935701 t=7560
ying jie sheng 	應屆生	c=1 d=0.000804733 t=7560
ying pan 	硬盤	c=1 d=0.965605 t=7560
ying she 	映射	c=3 d=0.154224 t=7560
ying xiang 	影響	c=3 d=7.35113e-07 t=7560
ying yong 	應用	c=5 d=0.00125578 t=7560
yong 	永	c=4 d=0.007263 t=7560
yong 	用	c=20 d=2.3432 t=7560
yong dao 	用到	c=1 d=3.99823e-10 t=7560
yong de 	用的	c=5 d=0.178938 t=7560
yong hu 	用戶	c=20 d=0.634448 t=7560
yong hu ming 	用戶名	c=1 d=0.606531 t=7560
yong lai 	用來	c=1 d=4.77358e-07 t=7560
yong tao 	永濤	c=0 d=1.95052e-08 t=7560
yong tao ge 	永濤哥	c=1 d=1.9603e-07 t=7560
yong wan 	用完	c=1 d=5.77244e-07 t=7560
yong yu 	用於	c=2 d=5.48998e-05 t=7560
you 	又	c=3 d=0.000279189 t=7560
you 	有	c=57 d=2.23494 t=7560
you 	油	c=1 d=0.00551656 t=7560
you 	由	c=1 d=0.00219846 t=7560
you a 	有啊	c=1 d=4.51735e-05 t=7560
you de hua 	有的話	c=1 d=0.0314298 t=7560
you dian 	有點	c=2 d=4.34817e-09 t=7560
you er yuan 	幼兒園	c=1 d=2.73991e-05 t=7560
you ge 	有個	c=2 d=1.39259 t=2728
you guan 	有關	c=1 d=1 t=2831
you guan xi 	有關係	c=1 d=1 t=2109
you hei 	又黑	c=1 d=0.00222055 t=7560
you jian 	郵件	c=1 d=4.4279e-05 t=7560
you le 	有了	c=1 d=1 t=1178
you mei you 	有沒有	c=3 d=0.0318207 t=7560
you qi zhi 	有氣質	c=1 d=0.193013 t=7560
you sha 	有啥	c=1 d=0.321422 t=7560
you shi 	有事	c=1 d=6.96349e-08 t=7560
you shi jian 	有時間	c=3 d=0.00350233 t=7560
you sun 	有損	c=1 d=0.000332125 t=7560
you wen ti 	有問題	c=1 d=1 t=3944
you xi 	遊戲	c=2 d=1.97045 t=901
you xian 	有限	c=1 d=1 t=394
you xian ji 	優先級	c=1 d=1 t=2144
you xiao 	有效	c=1 d=1.90696e-06 t=7560
you xie 	有些	c=1 d=1 t=3108
you yi ge 	由一個	c=1 d=1 t=2327
you zhong 	有種	c=1 d=0.559898 t=7560
yu 	於	c=2 d=2.64877e-06 t=7560
yu 	與	c=2 d=0.493325 t=7560
yu 	語	c=1 d=0.00860854 t=7560
yu chun 	愚蠢	c=1 d=0.0397558 t=7560
yu dao 	遇到	c=1 d=0.000863083 t=7560
yu fa 	語法	c=1 d=1 t=519
yu ju 	語句	c=4 d=1.16611e-05 t=7560
yu le 	娛樂	c=1 d=0.810584 t=7560
yu xian 	預先	c=1 d=0.0350844 t=7560
yu xiang 	預想	c=1 d=1.7649e-07 t=7560
yuan 	元	c=0 d=1.67017e-06 t=7560
yuan 	源	c=4 d=6.72284e-06 t=7560
yuan cheng 	遠程	c=2 d=0.000359786 t=7560
yuan lai 	原來	c=4 d=0.0798669 t=7560
yuan li 	原理	c=1 d=0.064894 t=7560
yuan su 	元素	c=1 d=0.0678809 t=7560
yuan yin 	原因	c=4 d=0.371577 t=7560
yuan you 	原有	c=2 d=1.87864e-06 t=7560
yue 	月	c=2 d=0.00214418 t=7560
yue 	約	c=2 d=0.129915 t=7560
yun 	暈	c=0 d=4.4724e-06 t=7560
yun 	雲	c=3 d=0.00153381 t=7560
yun ji suan 	暈計算	c=1 d=4.49482e-05 t=7560
yun jian kong 	雲監控	c=3 d=0.29523 t=7560
yun pan 	雲盤	c=2 d=0.0091332 t=7560
yun wei 	運維	c=3 d=0.0147728 t=7560
yun xing 	運行	c=7 d=0.000355718 t=7560
yun xu 	允許	c=3 d=0.33454 t=7560
yun ying 	運營	c=1 d=2.86749e-11 t=7560
yun zhu ji 	雲主機	c=1 d=1.51566e-10 t=7560
za 	咋	c=6 d=0.000647266 t=7560
za gai 	咋改	c=1 d=1 t=3424
za ke neng 	咋可能	c=1 d=0.0095616 t=7560
za yang 	咋樣	c=2 d=2.70611e-06 t=7560
za yong 	雜用	c=1 d=1.21279e-05 t=7560
zai 	再	c=3 d=0.000997758 t=7560
zai 	在	c=49 d=4.84933 t=7560
zai 	載	c=4 d=0.530762 t=7560
zai chu li 	再處理	c=1 d=1 t=2457
zai jia 	再加	c=1 d=0.0098528 t=7560
zai kan 	在看	c=1 d=1 t=1407
zai na li 	在哪裏	c=1 d=1.14216e-05 t=7560
zai shuo 	再說	c=1 d=1.44125e-06 t=7560
zai xia 	在下	c=1 d=0.0413782 t=7560
zai xian 	在線	c=1 d=1 t=465
zai yong 	在用	c=1 d=0.000611253 t=7560
zan qie 	暫且	c=1 d=3.70933e-10 t=7560
zao 	早	c=1 d=1 t=2168
zao jiu 	早就	c=1 d=1 t=2297
ze 	則	c=2 d=0.082085 t=7560
ze ze 	嘖嘖	c=1 d=2.68566e-05 t=7560
